"No.","Time","Source","Destination","Protocol","Length","Info","New Column"
"198","0.442938","f4:0f:1b:7b:37:ad","Broadcast","802.11","300","Beacon frame, SN=2079, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-76 dBm"
"199","0.442952","f8:c2:88:df:55:bd","Broadcast","802.11","300","Beacon frame, SN=3950, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-51 dBm"
"200","0.442962","fe80::1c85:6052:adfe:6e56","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"201","0.442969","fe80::d995:978:7c73:8210","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"202","0.442975","fe80::7df3:d865:6ce2:d050","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"203","0.442983","fe80::867a:88ff:fe5d:7283","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"204","0.442990","fe80::14a1:e521:3dc8:cc31","ff02::2","ICMPv6","110","Router Solicitation","-76 dBm"
"205","0.442996","fe80::4529:c117:c812:7c18","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"206","0.443002","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"207","0.453494","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"208","0.461987","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"209","0.462005","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-78 dBm"
"210","0.467789","f4:0f:1b:7b:37:ae","Broadcast","802.11","310","Beacon frame, SN=2087, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"211","0.467802","f8:c2:88:df:55:be","Broadcast","802.11","307","Beacon frame, SN=3951, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-53 dBm"
"212","0.467810","48:d7:05:6f:7b:52","IPv6mcast_00:00:00:02","802.11","134","Data, SN=3952, FN=0, Flags=.pm...F.C","-53 dBm"
"213","0.467817","HonHaiPr_bc:8f:4b","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3953, FN=0, Flags=.pm...F.C","-54 dBm"
"214","0.467823","IntelCor_99:a9:ce","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3954, FN=0, Flags=.pm...F.C","-53 dBm"
"215","0.467830","84:7a:88:5d:72:83","IPv6mcast_00:00:00:02","802.11","134","Data, SN=3955, FN=0, Flags=.pm...F.C","-53 dBm"
"216","0.467836","Apple_1e:b4:10","IPv6mcast_00:00:00:02","802.11","126","Data, SN=3956, FN=0, Flags=.pm...F.C","-53 dBm"
"217","0.467842","IntelCor_7a:fa:44","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3957, FN=0, Flags=.pm...F.C","-52 dBm"
"218","0.467849","HonHaiPr_6d:d3:d8","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3958, FN=0, Flags=.p....F.C","-53 dBm"
"219","0.467855","2002:8099:b61f:c:38bf:d2e3:a153:17da","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"220","0.471578","fe80::5121:3ff1:dd5:1c39","ff02::1:ffc8:dbe9","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"221","0.519229","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=252, FN=0, Flags=...P...TC","-60 dBm"
"222","0.519246","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-53 dBm"
"223","0.522706","f4:0f:1b:7b:37:af","Broadcast","802.11","305","Beacon frame, SN=2088, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-76 dBm"
"224","0.522717","f8:c2:88:df:55:bf","Broadcast","802.11","302","Beacon frame, SN=3961, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"225","0.522724","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"226","0.522732","fe80::b5d3:55af:a7cf:a0dd","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"227","0.522739","2002:8099:b61f:c:38bf:d2e3:a153:17da","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"228","0.522745","2002:8099:b61f:c:38bf:d2e3:a153:17da","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"229","0.522757","fe80::5121:3ff1:dd5:1c39","ff02::1:ffc8:dbe9","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"230","0.546802","f4:0f:1b:7b:37:ad","Broadcast","802.11","300","Beacon frame, SN=2092, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"231","0.546810","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=3965, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"232","0.546815","2002:8099:b61f:c:38bf:d2e3:a153:17da","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-74 dBm"
"233","0.546820","fe80::5121:3ff1:dd5:1c39","ff02::1:ffc8:dbe9","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"234","0.553203","2002:8099:b61f:c:cddb:c94:d6e4:21c3","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"235","0.562130","fe80::14f2:5a42:c69f:375","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"236","0.571972","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2095, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"237","0.571979","f8:c2:88:df:55:be","Broadcast","802.11","307","Beacon frame, SN=3968, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-52 dBm"
"238","0.571983","68:9c:70:7e:9e:41","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3969, FN=0, Flags=.pm...F.C","-52 dBm"
"239","0.571987","a0:a8:cd:c7:49:c6","IPv6mcast_ff:c8:db:e9","802.11","150","Data, SN=3970, FN=0, Flags=.pm...F.C","-52 dBm"
"240","0.571990","HonHaiPr_cb:39:21","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3971, FN=0, Flags=.pm...F.C","-51 dBm"
"241","0.571994","7c:d1:c3:49:19:fc","IPv6mcast_00:00:00:02","802.11","134","Data, SN=3972, FN=0, Flags=.pm...F.C","-51 dBm"
"242","0.571998","fe80::80a:cafe:64dd:a9c8","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"243","0.612095","IntelCor_db:dd:b8","f4:0f:1b:7b:37:af","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-85 dBm"
"244","0.612104","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-76 dBm"
"245","0.615472","fe80::89d2:1c23:7454:d844","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"246","0.627441","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2096, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-77 dBm"
"247","0.627446","f8:c2:88:df:55:bf","Broadcast","802.11","302","Beacon frame, SN=3975, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"248","0.627452","2002:8099:b61f:c:cddb:c94:d6e4:21c3","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"249","0.627456","2002:8099:b61f:c:cddb:c94:d6e4:21c3","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"250","0.627460","fe80::14f2:5a42:c69f:375","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"251","0.627464","fe80::14f2:5a42:c69f:375","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"252","0.627468","fe80::80a:cafe:64dd:a9c8","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"253","0.627472","fe80::89d2:1c23:7454:d844","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"254","0.627476","fe80::80a:cafe:64dd:a9c8","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"255","0.627479","fe80::89d2:1c23:7454:d844","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"256","0.632623","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-62 dBm"
"257","0.632629","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-51 dBm"
"258","0.632632","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"259","0.632636","Apple_d6:44:de","f8:c2:88:df:55:bf","802.11","54","Null function (No data), SN=253, FN=0, Flags=.......TC","-57 dBm"
"260","0.632639","","Apple_d6:44:de (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"261","0.632643","Apple_d6:44:de (TA)","f8:c2:88:df:55:bf (RA)","802.11","46","Request-to-send, Flags=........C","-63 dBm"
"262","0.632647","","Apple_d6:44:de (RA)","802.11","40","Clear-to-send, Flags=........C","-52 dBm"
"263","0.632650","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"264","0.651538","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2101, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-76 dBm"
"265","0.651547","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=3980, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"266","0.651552","2002:8099:b61f:c:cddb:c94:d6e4:21c3","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"267","0.651556","fe80::14f2:5a42:c69f:375","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"268","0.651560","fe80::80a:cafe:64dd:a9c8","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"269","0.651564","fe80::89d2:1c23:7454:d844","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"270","0.672116","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"271","0.675914","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2106, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-76 dBm"
"272","0.675925","f8:c2:88:df:55:be","Broadcast","802.11","307","Beacon frame, SN=3981, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-51 dBm"
"273","0.675931","bc:52:b7:77:d8:2c","IPv6mcast_00:00:00:02","802.11","134","Data, SN=3982, FN=0, Flags=.pm...F.C","-52 dBm"
"274","0.675937","IntelCor_0f:5e:42","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=3983, FN=0, Flags=.p....F.C","-52 dBm"
"275","0.677581","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","46","Request-to-send, Flags=........C","-56 dBm"
"276","0.677588","","f8:c2:88:df:55:bf (RA)","802.11","40","Clear-to-send, Flags=........C","-63 dBm"
"277","0.677591","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","46","Request-to-send, Flags=........C","-57 dBm"
"278","0.677596","","f8:c2:88:df:55:bf (RA)","802.11","40","Clear-to-send, Flags=........C","-62 dBm"
"279","0.677599","f8:c2:88:df:55:bf (TA)","Apple_d6:44:de (RA)","802.11","46","Request-to-send, Flags=........C","-57 dBm"
"280","0.677602","","f8:c2:88:df:55:bf (RA)","802.11","40","Clear-to-send, Flags=........C","-62 dBm"
"281","0.677605","","f8:c2:88:df:55:bf (RA)","802.11","40","Acknowledgement, Flags=........C","-63 dBm"
"282","0.679676","fe80::14ee:d306:2e34:5823","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"283","0.685750","2002:8099:b61f:c:e59b:c25a:ad87:7d70","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"284","0.693980","fe80::7018:deac:897:a260","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"285","0.702206","","7c:d1:c3:8e:ff:c4 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"286","0.712098","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"287","0.728073","fe80::a128:8e8c:d788:4ebb","ff02::2","ICMPv6","118","Router Solicitation","-52 dBm"
"288","0.729709","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"289","0.731942","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2107, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-76 dBm"
"290","0.731950","f8:c2:88:df:55:bf","Broadcast","802.11","302","Beacon frame, SN=3989, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"291","0.731954","fe80::14ee:d306:2e34:5823","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"292","0.731959","fe80::14ee:d306:2e34:5823","ff02::2","ICMPv6","118","Router Solicitation","-53 dBm"
"293","0.731963","2002:8099:b61f:c:e59b:c25a:ad87:7d70","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"294","0.731968","fe80::7018:deac:897:a260","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"295","0.731972","2002:8099:b61f:c:e59b:c25a:ad87:7d70","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"296","0.731981","fe80::a128:8e8c:d788:4ebb","ff02::2","ICMPv6","118","Router Solicitation","-75 dBm"
"297","0.731984","fe80::7018:deac:897:a260","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"298","0.731990","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"299","0.731993","fe80::a128:8e8c:d788:4ebb","ff02::2","ICMPv6","118","Router Solicitation","-51 dBm"
"300","0.732001","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"301","0.756387","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2113, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-77 dBm"
"302","0.756398","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=3995, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-51 dBm"
"303","0.756403","fe80::14ee:d306:2e34:5823","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"304","0.756408","2002:8099:b61f:c:e59b:c25a:ad87:7d70","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-77 dBm"
"305","0.756412","fe80::7018:deac:897:a260","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"306","0.756416","fe80::a128:8e8c:d788:4ebb","ff02::2","ICMPv6","118","Router Solicitation","-76 dBm"
"307","0.756421","fe80::7182:6174:3708:1b30","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"308","0.756427","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"309","0.765039","128.153.176.12","255.255.255.255","DHCP","390","DHCP NAK      - Transaction ID 0x7286b171","-52 dBm"
"310","0.776427","fe80::1851:362:c6f6:952e","ff02::2","ICMPv6","110","Router Solicitation","-51 dBm"
"311","0.781118","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2119, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-76 dBm"
"312","0.781126","f8:c2:88:df:55:be","Broadcast","802.11","307","Beacon frame, SN=3998, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-52 dBm"
"313","0.781134","b0:65:bd:1d:74:f0","IPv6mcast_00:00:00:02","802.11","134","Data, SN=3999, FN=0, Flags=.pm...F.C","-52 dBm"
"314","0.781138","Apple_3e:87:02","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=4000, FN=0, Flags=.pm...F.C","-51 dBm"
"315","0.781143","HonHaiPr_0c:9d:6f","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=4001, FN=0, Flags=.pm...F.C","-51 dBm"
"316","0.781148","LiteonTe_fc:69:82","IPv6mcast_00:00:00:02","802.11","134","Data, SN=4002, FN=0, Flags=.pm...F.C","-51 dBm"
"317","0.781152","GemtekTe_99:b8:76","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=4003, FN=0, Flags=.pm...F.C","-52 dBm"
"318","0.781157","38:1c:1a:8b:b8:df","Broadcast","802.11","406","Data, SN=4004, FN=0, Flags=.pm...F.C","-52 dBm"
"319","0.781162","14:10:9f:c9:ef:6d","IPv6mcast_00:00:00:02","802.11","126","Data, SN=4005, FN=0, Flags=.p....F.C","-51 dBm"
"320","0.786713","30:3a:64:3d:24:a3","f8:c2:88:df:55:be","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-69 dBm"
"321","0.786745","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"322","0.817264","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"323","0.817279","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-56 dBm"
"324","0.818118","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"325","0.818658","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"326","0.819099","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-58 dBm"
"327","0.820935","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-57 dBm"
"328","0.823729","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"329","0.824020","f8:c2:88:df:55:be (TA)","30:3a:64:3d:24:a3 (RA)","802.11","46","Request-to-send, Flags=........C","-57 dBm"
"330","0.824027","","f8:c2:88:df:55:be (RA)","802.11","40","Clear-to-send, Flags=........C","-68 dBm"
"331","0.824562","","f8:c2:88:df:55:be (RA)","802.11","40","Acknowledgement, Flags=........C","-69 dBm"
"332","0.825933","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-58 dBm"
"333","0.836081","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2120, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-76 dBm"
"334","0.836095","f8:c2:88:df:55:bf","Broadcast","802.11","302","Beacon frame, SN=4006, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-53 dBm"
"335","0.836102","128.153.176.12","255.255.255.255","DHCP","390","DHCP NAK      - Transaction ID 0x7286b171","-76 dBm"
"336","0.836109","128.153.176.12","255.255.255.255","DHCP","390","DHCP NAK      - Transaction ID 0x7286b171","-52 dBm"
"337","0.836115","fe80::1851:362:c6f6:952e","ff02::2","ICMPv6","110","Router Solicitation","-52 dBm"
"338","0.836122","fe80::1851:362:c6f6:952e","ff02::2","ICMPv6","110","Router Solicitation","-75 dBm"
"339","0.857481","7c:d1:c3:8e:ff:c4","f4:0f:1b:7b:37:ad","802.11","54","Null function (No data), SN=4072, FN=0, Flags=...P...TC","-87 dBm"
"340","0.857501","","7c:d1:c3:8e:ff:c4 (RA)","802.11","40","Acknowledgement, Flags=........C","-75 dBm"
"341","0.858994","IntelCor_36:24:8c","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-53 dBm"
"342","0.859017","","IntelCor_36:24:8c (RA)","802.11","40","Acknowledgement, Flags=........C","-52 dBm"
"343","0.859028","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2123, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-76 dBm"
"344","0.860302","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=4009, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"345","0.860336","128.153.176.12","255.255.255.255","DHCP","390","DHCP NAK      - Transaction ID 0x7286b171","-76 dBm"
"346","0.860361","fe80::1851:362:c6f6:952e","ff02::2","ICMPv6","110","Router Solicitation","-75 dBm"
"347","0.884523","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=2126, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-76 dBm"
"348","0.884536","f8:c2:88:df:55:be","Broadcast","802.11","307","Beacon frame, SN=4010, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-52 dBm"
"349","0.896540","2002:8099:b61f:c:298c:1d7f:9d66:43a5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"350","0.916073","2002:8099:b61f:c:c057:c443:5f6:c874","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"351","0.926139","30:3a:64:3d:24:a3","f8:c2:88:df:55:be","802.11","56","QoS Null function (No data), SN=0, FN=0, Flags=...P...TC","-70 dBm"
"352","0.926156","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-51 dBm"
"353","0.939648","f4:0f:1b:7b:37:af","Broadcast","802.11","302","Beacon frame, SN=2127, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-lib2-ap3702""","-76 dBm"
"354","0.939660","f8:c2:88:df:55:bf","Broadcast","802.11","302","Beacon frame, SN=4013, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-51 dBm"
"355","0.939667","2002:8099:b61f:c:298c:1d7f:9d66:43a5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"356","0.939674","2002:8099:b61f:c:c057:c443:5f6:c874","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"357","0.939681","2002:8099:b61f:c:c057:c443:5f6:c874","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"358","0.960654","::","ff02::1:ffc8:cc31","ICMPv6","126","Neighbor Solicitation","-51 dBm"
"359","0.964760","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=2130, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-75 dBm"
"360","0.964771","f8:c2:88:df:55:bd","Broadcast","802.11","297","Beacon frame, SN=4017, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-50 dBm"
"361","0.964778","2002:8099:b61f:c:298c:1d7f:9d66:43a5","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"362","0.964784","2002:8099:b61f:c:c057:c443:5f6:c874","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"363","0.964790","::","ff02::1:ffc8:cc31","ICMPv6","126","Neighbor Solicitation","-75 dBm"
"364","0.984298","30:3a:64:3d:24:a3","40:b3:95:2c:cf:2b","802.11","158","QoS Data, SN=3036, FN=0, Flags=.p.....TC","-72 dBm"
"365","0.984317","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-51 dBm"
"366","0.987885","4c:8d:79:ef:bc:3e","f8:c2:88:df:55:bf","802.11","56","QoS Null function (No data), SN=2722, FN=0, Flags=...P...TC","-52 dBm"
"367","0.987897","","4c:8d:79:ef:bc:3e (RA)","802.11","40","Acknowledgement, Flags=........C","-51 dBm"
